LeagueIndex,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed,DummyMain,>20?
6,70,1200,202.3992,0.007780601,0.000623809,6,0.000260866,0.000873333,0.00526268,32.7084,39.1379,5.7866,37,0.00169,8,0.000408311,0.0011909,1,0
6,60,1000,134.5302,0.004115408,0.000752279,3,4.43E-05,0.00117267,0.003672891,22.6182,50.506,6.6566,20,0.00073015,6,0,0,0,0
4,12,500,136.3038,0.005363109,0.000604449,4,0.00026376,0.000560489,0.003516793,27.8245,58.825,5.8563,21,0.00085722,6,2.20E-05,0,1,1
5,24,900,112.692,0.007454488,0.000496966,5,0.000130781,0.000549278,0.004263444,41.5062,64.4172,3.1779,22,0.00075853,5,0,0,0,0
6,10,650,194.1546,0.007322311,0.000536826,7,0.000225467,0.000375778,0.005711832,18.5311,33.8346,4.9135,31,0.00081598,7,0,0,1,0
4,12,500,132.1308,0.008213776,0.000605553,3,0,0.000372648,0.003338302,37.8131,62.586,5.3116,15,0.00068319,8,0.00015527,0.00029501,0,0
5,24,1460,121.8,0.004277834,0.000225149,2,2.81E-05,0.000337724,0.002645503,32.2151,81.1915,7.0319,15,0.00078802,5,0,0,0,1
2,4,150,119.1336,0.005977659,0.000415436,3,4.62E-05,0.000346197,0.002146418,70.3913,76.043,7.7419,12,0.0010155,5,0,0.0001154,0,1
5,2,400,122.9772,0.002427822,0.00050853,8,0,0,0.003526903,35.2897,47.5349,5.7023,22,0.0016896,7,8.20E-05,0.00014764,0,0
6,4,650,249.1632,0.020148261,0.000522714,5,0,0.000443515,0.005638979,33.1155,32.5056,4.4803,20,0.00071279,7,0,3.17E-05,1,0
2,14,250,110.742,0.00148396,4.72E-05,3,6.75E-06,8.77E-05,0.004660983,26.2203,46.8133,4.33,34,0.00068127,9,0.000182122,0.001086,1,0
4,16,500,175.0602,0.003388493,0.000517119,5,6.80E-05,0.001796309,0.003361276,14.2114,47.0607,9.2713,23,0.0014697,6,0,0,0,1
6,12,350,192.282,0.003470611,0.000327018,3,0.000274273,0.000780624,0.006455969,21.473,30.5556,4.6176,26,0.0020149,5,0,0,0,0
4,24,650,227.2272,0.021438784,0.000845454,3,1.37E-05,0.000797339,0.003773611,45.781,48.3716,5.6612,41,0.0008867,9,0.0004949,0.00026807,0,1
5,28,2400,150.5922,0.005743652,0.00085651,2,0.000403063,0.000957275,0.003325272,25.5198,65.3333,7.7394,22,0.0012193,8,8.06E-05,0,0,0
4,20,900,88.1538,0.00194747,0.00024128,0,3.45E-05,0.000827244,0.002688543,65.9871,74.1795,5.6731,20,0.0018441,4,0,0,0,1
6,20,1000,125.1288,0.002355736,0.000369909,7,4.54E-05,0.000155751,0.005113828,30.0839,45.8325,4.1079,34,0.00073982,7,0,0,1,1
6,6,350,137.3178,0.004740645,0.000414231,6,0.000115064,0.001081604,0.004061767,27.1023,49.4618,5.2805,21,0.0011046,6,0.000138077,0.00010356,0,0
4,24,700,106.3242,0.000818591,0.000204648,6,0,0.000216017,0.003922416,37.8023,52.8464,4.9217,20,0.00080722,7,0,0,0,1
6,56,1200,169.5282,0.009077304,0.000412112,6,7.59E-05,0.000704928,0.003893372,36.5028,50.1058,5.9276,25,0.00094352,7,0.000162676,0.00022775,1,1
6,4,250,161.5758,0.002857413,0.000448685,10,0.000342417,0.000708449,0.005573136,25.8599,37.2119,4.678,30,0.0015586,8,0,0,0,1
5,30,3257,187.4922,0.00689494,0.000518581,6,0,3.65E-05,0.004893654,25.3752,37.5104,5.9119,26,0.00063544,6,0,0,0,1
4,8,50,95.0334,0.001157675,0.000289419,5,0.000266265,0.000243112,0.00306784,48.3788,73.3434,5.4868,27,0.0020954,6,0,0,1,1
6,14,730,237.2724,0.011119937,0.000581527,5,0,0.000694996,0.006240781,18.7517,32.1545,5.0955,30,0.0021985,6,0,0,1,1
4,20,1000,147.7188,0.003629981,0.000569769,7,0.000229746,0.000799515,0.00317968,25.7623,63.4451,8.1214,25,0.0025732,8,0,9.19E-06,0,1
6,12,600,128.151,0.006281736,0.000549652,7,0.000222478,0.000301,0.004449563,41.0619,52.1529,4.0088,23,0.0013087,5,0,0,1,0
4,30,400,77.67,0.000642705,0.000327416,5,7.28E-05,0,0.004899108,39.1563,56.9505,2.7896,20,0.00050931,7,8.49E-05,8.49E-05,1,1
4,16,450,61.3698,0.00110166,0.0002562,1,2.56E-05,0.00023058,0.003766141,53.863,55.8639,2.8231,14,0.00079422,4,0,0,0,1
7,20,1000,211.9686,0.005753485,0.001327727,8,0.000345762,0.000248949,0.004564063,10.2857,34.5818,7.2364,30,0.00048407,3,0,0.00019363,0,1
5,10,730,125.5248,0.00625,0.00032277,5,2.93E-05,0.000205399,0.004430751,36.32,53.8808,3.7616,17,0.0016725,6,0,0,1,1
3,8,600,71.5272,0.002066559,0.000536769,5,0,4.03E-05,0.003234031,32.1333,80.0996,4.0332,14,0.0010064,4,0,0,1,1
6,28,1200,122.4426,0.006108722,0.000285989,6,1.14E-05,6.86E-05,0.0041068,50.648,53.961,4.2201,21,0.00094948,5,0,0,1,0
5,42,1500,126.4566,0.003439553,0.000266288,5,1.11E-05,0.000221907,0.004271703,30.5521,54.0987,4.7688,27,0.0010097,5,0,0,0,1
4,28,1000,119.3772,0.002284104,0.000266707,3,0.000232514,0.000328255,0.004027956,34.1633,49.3311,4.9168,41,0.0007796,6,0,0,0,1
6,4,208,161.0358,0.005701014,0.000683719,7,0.000120656,0.000774212,0.004082207,37.6,49.6453,5.9778,30,0.0012568,7,0,4.02E-05,1,0
3,16,120,92.2134,0.006058311,0.000579799,6,0,0.000165657,0.002863499,55.5353,78.0826,4.0455,18,0.00081645,7,0,0.00015382,1,0
4,24,1000,97.5594,0.006132054,0.000347754,3,0.000104326,0,0.003083415,49.3887,70.8872,4.0075,23,0.0010201,7,0,5.80E-05,1,0
4,16,1300,141.3726,0.002939638,0.00031763,3,1.25E-05,0.000143245,0.004440597,49.4607,53.8569,5.5063,25,0.00081587,11,0.000149473,0.0001557,1,0
4,96,400,56.8584,5.88E-05,2.94E-05,1,2.94E-05,0.000264768,0.001529772,47.6078,129.8462,6.9038,11,0.00076489,5,0,0,1,1
6,56,1500,118.122,0.0056922,0.001054111,6,0.000158117,0.000386507,0.003970485,48.8711,49.7345,4.1726,25,0.00045678,3,0,0,0,1
5,2,700,110.1162,0.00179936,0.000399858,5,2.22E-05,8.89E-05,0.003820864,30.924,53.8837,4.9884,16,0.00099964,7,0,0.00011107,0,1
4,10,600,119.9988,0.002293073,0.000275169,5,7.34E-05,7.34E-05,0.002733343,35.2703,81.0201,7.4832,18,0.001064,5,0,0,0,1
4,14,100,115.002,0.003805764,0.000162813,3,0,0.000183165,0.002686421,38.5954,68.1818,6.5985,11,0.0013432,4,0,0,1,0
5,10,1000,71.6916,0.000868343,0.000179182,4,0,0.000537546,0.003225273,42.0429,82.7009,3.9017,21,0.00062024,7,6.89E-05,0,1,0
6,24,1196,202.0194,0.013696041,0.00049835,3,3.44E-05,0.000378059,0.003471268,19.9005,44.3564,7.3663,15,0.00068738,8,0,0,0,1
6,24,300,105.5328,0.002648094,0.00053506,6,2.72E-05,0.000108826,0.00443465,26.2623,47.3538,4.0041,26,0.00073457,9,0.000453441,0.00037182,0,1
3,6,150,67.0104,0.001970093,0.000432459,6,0,0.000336357,0.002527485,65.2977,91.0418,4.2319,20,0.0010763,5,0,0,1,1
3,12,200,94.416,0.002595058,0.000141036,3,0,0.000225657,0.002566851,26.8889,74.022,5.956,10,0.0019181,5,0,2.82E-05,1,1
3,28,1400,193.3422,0.0189807,0.000113164,4,0.000226328,0.001399119,0.00213983,27.0725,85.6923,8.3125,32,0.0012962,8,0.000257191,8.23E-05,0,1
6,28,1095,219.4398,0.014302849,0.000584708,10,0.00011994,0.000569715,0.004557721,19.0363,35.7632,6.0987,22,0.00074963,6,0,0,0,1
7,14,550,175.0908,0.011531697,0.000859381,7,2.00E-05,0.000119914,0.003197698,26.6667,45.225,6.6375,20,0.00099928,3,0,0,0,1
6,12,900,95.9028,0.003433431,0.000266847,3,0.000124529,0.000177898,0.003575749,40.48,56.5373,4.1294,17,0.0015121,6,0,5.34E-05,0,1
1,24,1870,67.9392,0.000473186,0.00024266,7,0,0.000230527,0.002705654,25.8739,79.4619,4.6323,18,0.00038826,6,0,0,1,0
3,4,300,105.0876,0.001466986,0.000255128,1,0.000102051,0.001237371,0.002870191,22.6071,76.64,6.5733,20,0.001467,6,7.65E-05,0.00031891,1,1
6,20,800,169.1322,0.006832276,0.001009518,3,7.21E-05,0.000144217,0.002668013,19.5374,49.5135,9.3649,13,0.0010275,5,0,0,0,0
4,6,1000,92.3982,0.001436678,0.000305294,4,1.80E-05,0.000107751,0.004004741,41.2432,52.7892,3.991,21,0.0010775,6,0,7.18E-05,1,1
4,12,450,71.6274,0.000917257,0.000158148,2,3.16E-05,0.000316296,0.001676366,28.9231,110.566,7.566,7,0.00056933,3,0,0,1,1
3,20,400,132.8898,0.003458278,0.000278893,5,0,0.000148743,0.00334672,35.933,62.4444,6.3167,14,0.0037372,6,0,0,1,0
6,28,1400,134.9532,0.002060254,0.000540395,7,0.000422183,0.000320859,0.003782761,17.0404,51.4821,6.0893,16,0.00075993,8,0,0,0,1
2,24,600,78.1326,0.002719665,0.00015998,6,0,0.000209205,0.003593404,38.268,58.4795,3.3288,25,0.00072606,6,0,0.00015998,0,1
6,12,700,126.9048,0.00508586,0.000850866,6,0.000348082,0.000483447,0.002920019,34.4,48.6358,6.7086,18,0.00098623,4,0,0.00044477,0,1
4,2,1000,118.6578,0.004121826,0.000185548,5,0,0.000278323,0.003445899,46.3012,55.5077,5.2423,17,0.00099401,6,0,0,1,1
6,24,1000,116.5674,0.001862891,0.000508061,5,6.77E-05,0.000270966,0.003895136,24.7018,37.4957,4.9652,13,0.00105,5,0,0,0,0
4,8,450,75.0432,0.000291526,0.000161959,0,9.72E-05,0.000453485,0.00178155,94.1481,127.9273,7.4364,14,0.0015224,4,0,0,0,0
4,24,990,249.021,0.032451728,0.00026367,5,0,0.000283953,0.003671102,43.7778,65.547,3.9006,13,0.00089242,7,0,2.03E-05,1,1
5,10,2000,159.3642,0.00605503,0.000756879,8,5.94E-05,0.000823662,0.004615476,28.5411,45.3698,5.3441,30,0.00082366,10,0.000111306,0.00051201,0,1
5,16,800,118.2726,0.004897884,0.000346548,2,4.62E-05,9.24E-05,0.004089271,26.9318,48.7006,4.3503,20,0.00055448,4,0,0.00041586,1,1
6,12,730,152.0964,0.009326959,0.000632733,6,0.000105456,0.000328084,0.003210536,25.348,59.3431,6.0876,25,0.00091395,5,0.000234346,7.03E-05,1,1
4,10,500,191.115,0.01286627,0.000594845,5,0.000143203,0.000264375,0.004990086,36.4425,47.5762,4.6004,43,0.0010355,7,0.000187266,0.00015422,0,0
4,10,500,130.4184,0.007267624,0.000493916,4,0.000297918,0.000454717,0.003402534,46.5589,57.9447,5.1014,45,0.00073695,6,0.000109759,0.00024304,1,1
5,36,1800,155.8764,0.004927194,0.000498516,8,0.000417362,0.000231868,0.00433593,17.126,40.0214,5.7219,26,0.0015999,8,0.000278242,0.00075357,0,1
5,8,1000,144.6954,0.002660397,0.000433088,2,3.09E-05,0.000247479,0.004052466,33.5632,48.626,6.0725,22,0.0015467,6,0,0,0,1
4,42,800,86.3022,0.000594129,0.000139795,2,0,0.000454334,0.002644455,22.8673,72.4053,6.0176,20,0.00037279,7,0,0,1,1
2,10,500,91.8972,0.001473332,0.000105995,2,1.06E-05,0.000127194,0.003190452,42.7867,69.3688,5.0199,14,0.00067837,7,0,0,1,1
6,24,800,129.822,0.002071585,0.000302106,5,0.000172632,0.000445966,0.003711589,19.9844,49.0698,6.0465,13,0.00066176,5,0,0,1,1
5,8,400,159.4872,0.004585589,0.000275924,4,5.26E-05,0.000551847,0.003087718,22.9231,50.4681,8.4383,22,0.0011168,5,0,0,0,1
2,6,200,50.8674,8.96E-05,5.97E-05,0,0,0.000283718,0.002000956,46.1053,98.0896,4.7836,8,0.00038825,7,0,0,1,1
2,8,150,74.6136,0.000892385,0.000289199,2,1.65E-05,0.000190045,0.003462123,47.0622,61.1647,3.864,32,0.0010081,8,0.000363564,6.61E-05,0,1
1,10,500,46.599,5.70E-05,5.70E-05,3,3.80E-05,0.000247205,0.002319921,33.4545,90.623,3.8934,11,0.00039933,5,0,7.61E-05,0,1
4,8,500,112.8882,0.003732839,0.000112737,5,0,0.00010021,0.003256839,59.2587,60.7538,5.3192,22,0.0013153,7,0,0,0,1
5,4,100,111.9732,0.001741009,0.000927691,5,0.000165205,0.000406659,0.004231796,42.8692,57.0871,4.536,35,0.0016902,9,0,0.00013343,0,1
3,8,600,105.7434,0.003914116,0.000410931,6,0.000297925,0.000400658,0.002999795,44.1375,65.3014,5.9349,23,0.0014794,7,0.000205465,0.0001541,1,1
6,8,700,66.9918,0.000121877,9.14E-05,3,6.09E-05,0.000335162,0.002925046,17.5158,63.5,4.25,12,0.00057892,5,0,0,0,1
3,12,730,122.3328,0.001875806,0.000310716,3,1.15E-05,0.000264684,0.003694071,22.675,62.3427,5.838,27,0.0020714,7,4.60E-05,0,0,1
6,12,950,230.0343,0.01739417,0.000476051,4,7.32E-05,0.000256335,0.002746448,32.2162,50.1867,9.3867,16,0.00036619,2,0,0,1,1
5,42,470,108.0024,0.000981415,0.000285729,2,8.70E-05,0.000347843,0.003776585,16.6601,51.9211,4.9211,23,0.00053419,9,0,0,1,0
6,14,800,223.8966,0.020681421,0.000718907,6,2.57E-05,0.000141214,0.004544521,23.6374,45.5141,4.709,17,0.0012581,9,0.000154052,0.00028243,1,0
4,28,2100,211.7124,0.021566237,0.00014513,4,2.90E-05,0.000377337,0.002380123,63.6049,65.7561,7.4878,16,0.00063857,4,0,0,1,1
5,10,800,190.323,0.010205139,0.00056983,4,0,0.000138141,0.003643459,23.4857,44.2085,7.4028,21,0.0023139,5,0.000397154,0.0010706,1,0
3,24,700,123.9654,0.002077141,0.000388409,1,0,0.000185761,0.00341124,41.791,54.9307,6.1584,13,0.00097947,7,0,0,1,0
6,30,1200,131.8434,0.002664227,0.000283428,5,0,0.000202449,0.004640127,25.3357,42.9459,4.6841,30,0.00095556,9,0,0,1,0
5,12,800,128.9214,0.005291074,0.000431125,5,2.61E-05,6.53E-05,0.004180602,32.7022,50.7375,4.6094,20,0.0011366,6,0,0,0,1
4,16,500,119.5536,0.004334504,0.000635229,4,9.34E-06,0.000102758,0.003988865,35.4554,54.4543,4.4426,20,0.00048576,5,0.000261565,0.00040169,0,1
6,8,200,124.0722,0.002019386,0.000392338,8,3.46E-05,0.000773136,0.004408031,41.7008,47.1414,4.8246,30,0.0019848,7,0,8.08E-05,1,1
3,6,400,93.1896,0.00573167,0.000143292,6,0,0.000121247,0.002590274,43.8462,88.034,4.6766,22,0.00057317,7,0,0,1,1
2,4,300,62.4618,0.000895869,0.000131745,4,0,0.000131745,0.002911573,49.9455,80.2534,3.7602,20,0.00057968,4,0,0,1,0
5,4,100,159.1386,0.008562671,0.00044979,5,0.000116612,0.000799627,0.003748251,27.7143,54.8267,5.5467,19,0.0016992,6,5.00E-05,0,0,1
4,20,1000,154.2318,0.008347223,0.000712404,4,4.03E-05,0.000201624,0.003360396,20.5141,54.64,6.208,18,0.00083338,5,0,0,0,0
6,2,600,154.848,0.006264933,0.000583732,5,1.36E-05,0.000190052,0.004296536,31.8608,47.6714,6.0363,28,0.0010046,10,0.000346166,0.00090275,1,0
4,20,700,129.2106,0.001519209,0.000547173,4,0,5.79E-05,0.002581368,28.19,60.0798,9.404,16,0.0006373,7,0.000572922,0.00075317,1,0
4,14,450,177.4398,0.007948887,0.000494931,3,0.000164977,0.000524927,0.00449937,21.7391,46.2667,5.7333,21,0.0014998,6,0,0,0,1
5,10,699,88.5342,0.003187652,0.000188743,2,6.29E-05,0.000125828,0.00346028,41.9268,62.0121,3.8909,15,0.00085983,5,0,8.39E-05,1,0
5,2,500,137.5188,0.003829907,0.000535061,5,0,0.00078851,0.004308646,36.4852,55.4248,5.1699,22,0.0029428,7,0,0,1,0
6,12,700,198.8142,0.00915465,0.000553537,7,0.000227092,0.000667083,0.006117293,19.7488,33.2622,4.5963,23,0.0016038,7,0,2.84E-05,0,0
5,8,500,185.889,0.013836463,0.000539242,6,1.23E-05,0.000808863,0.003872739,29.9048,45.6203,5.443,27,0.00093142,7,0,0.0002206,0,0
4,10,700,121.1148,0.004764414,0.000636719,4,0,0.000164669,0.004972994,38.354,44.2296,3.6711,29,0.00097703,7,0,0,0,0
5,16,600,122.604,0.003620327,0.00038178,6,0.000460769,0.000157978,0.003962612,43.0267,59.1495,4.8505,28,0.001277,8,0,0,0,1
6,24,850,155.7354,0.009559757,0.0005115,5,0,1.76E-05,0.004868068,39.9855,43.9275,4.1775,25,0.0011288,4,0,0.00024693,0,1
2,6,400,71.088,0.000298347,0.000238678,8,0,0.000179008,0.002446447,35.8528,75.4878,5.3963,16,0.00019393,7,0,0,0,1
5,28,350,171.3756,0.010455173,0.000935287,3,6.68E-05,0.000155881,0.00440921,27.0785,46.6768,5.0025,21,0.00082394,9,0.000289494,0,0,0
5,12,730,88.0242,0.002462314,0.000208083,7,2.31E-05,0.000381485,0.003884213,27.7493,61.7143,3.6577,24,0.00076297,8,0,0,0,1
5,4,400,96.4746,0.002328146,0.000490136,2,9.19E-05,0.00061267,0.00300821,48.3347,65.9552,5.6802,42,0.0011886,11,0.000159294,0.00042274,1,1
6,4,300,147.3534,0.00473038,0.00028171,6,0.000293448,0.000774702,0.004859497,26.4039,40.7005,4.6546,30,0.00073362,8,0.000516468,0.00062798,0,1
6,6,800,134.652,0.000601588,0.000260688,2,6.02E-05,0.000140371,0.003529317,28.4571,48.9773,6.9659,12,0.0006818,4,0,0,0,0
5,10,350,120.2352,0.002875692,0.000403033,7,3.27E-05,0.000599102,0.004422465,32,56.6995,4.4557,25,0.0015359,8,0,0,1,1
4,16,500,165.582,0.005364238,0.001015453,7,7.36E-06,0.000986019,0.004400294,26.2714,46.6622,5.7893,29,0.0009713,9,0.000213392,0.00019868,0,0
5,42,2000,147.417,0.001138724,0.000177004,7,0.000743416,0.000843718,0.005522515,23.5465,44.5983,4.8665,30,0.00076112,9,0,0,0,1
6,8,1000,100.2276,0.002299951,0.000377705,8,9.44E-05,0.000310257,0.002933956,42.7097,70.4828,5.9195,31,0.0012208,10,0.000236065,0.00031026,0,1
6,10,750,143.862,0.005969914,0.000420787,7,5.26E-05,0.001130865,0.003721334,29.1206,48.3392,5.7915,25,0.0010257,6,0.000118346,0.00027614,1,1
1,2,340,41.2572,0.000671532,0.000302189,1,0,0.000134306,0.002003402,83.9101,117.0279,3.7318,15,0.00041411,6,0,0,1,0
4,24,900,93.3078,0.003980278,0.000151499,4,0,0.000137726,0.003601532,45.9387,63.5335,3.7973,38,0.00050959,7,7.57E-05,8.95E-05,0,1
5,18,1000,123.4098,0.002286542,0.000596489,7,0.000482872,0.001235585,0.002428563,13.2471,70.5965,9.3509,15,0.0021445,7,0,2.84E-05,1,1
6,28,4000,350.4114,0.043088364,0.000437445,5,0,0.000437445,0.002964907,34.876,56.3279,7.7049,22,0.00053466,6,0,0,1,0
4,8,100,142.4628,0.006759692,0.000271474,3,0.000244326,0.000352916,0.00328483,18.7667,49.2562,6.1322,11,0.00084157,6,0,2.71E-05,1,1
6,42,1300,122.5092,0.004472891,0.00093906,7,8.65E-05,0.000506598,0.003101369,28.352,64.5896,6.1275,19,0.00053131,4,0,0,1,1
5,10,650,86.0322,0.001970481,0.000347732,6,4.83E-05,9.66E-05,0.003535276,50.3342,62.9617,3.918,28,0.00082103,7,0.000260799,0.00025114,0,0
4,12,300,84.1884,0.002568032,0.000600588,4,0,0.000248519,0.003872758,36.4718,57.8503,3.5187,29,0.00071449,9,0.000113905,0.00023816,0,0
1,8,1000,54.4284,0.00024055,0.000137457,0,3.44E-05,0.00045819,0.001489118,45.3023,109.1385,7.0846,16,0.00063001,6,0,0,0,1
5,24,1500,77.3274,0.00079731,0.000112663,6,3.47E-05,0.000233993,0.003180573,36.6667,65.4169,4.4687,35,0.00069331,10,2.60E-05,0.00012133,0,0
3,8,100,76.3044,0.00090587,0.000110717,3,0.000171109,7.05E-05,0.003452371,32.0234,63.5335,6.0175,20,0.00061398,7,0,0,1,1
6,24,1800,159.324,0.003110224,9.18E-05,4,0.000172153,0.001296883,0.004120186,21.6201,44.3454,6.4178,23,0.0015723,9,0.000137722,0.00011477,1,0
5,24,1500,90.435,0.001493111,0.000177399,4,0,0.000694814,0.003858435,35.5692,52.705,4.1303,23,0.00091656,9,0,0.00028088,1,0
1,12,336,64.0734,0.000370737,8.24E-05,5,0,9.27E-05,0.00373826,41.2486,58.5014,3.168,17,0.00040163,8,0,0,0,1
5,42,900,137.5206,0.008748441,0.000715281,5,0.000110043,9.17E-05,0.003943218,36.6729,58.1767,4.3395,12,0.00093537,3,0,0,1,0
3,24,80,100.2066,0.001790914,0.000231086,4,0,0.000473726,0.003304525,36.9825,58.8531,5.6224,26,0.0018718,8,0.000496834,0.0014674,0,0
4,16,1344,165.5502,0.00875,0.000309917,6,0.000113636,0.001301653,0.002623967,51.5731,75.0079,8.3228,23,0.0012293,6,0.000123967,0.00030992,1,1
5,6,400,140.6124,0.001853653,0.000516592,10,0,0.000709047,0.003524979,28.3228,52.1149,7.3563,30,0.0014384,8,0,8.10E-05,0,0
1,4,250,89.064,0.003072445,0.000559757,5,2.49E-05,4.98E-05,0.003694398,46.3784,58.8687,3.7306,24,0.0007339,6,0,0.00021146,0,1
5,10,750,114.4662,0.002085572,0.000396643,3,0.000345463,0.000639746,0.003390655,35.4091,61.7208,5.7208,19,0.0019576,7,0.000422233,0.00043503,1,0
4,10,800,150.7878,0.004307566,0.000420906,5,5.37E-05,0.000770168,0.004280699,24.4361,50.4686,5.6046,33,0.0015403,9,2.69E-05,0.00010747,1,1
6,16,750,126.087,0.002542586,0.000324363,4,5.23E-05,0.00012556,0.004467836,28.0469,45.8361,4.7658,21,0.00093124,7,0,0,0,1
5,2,400,134.8398,0.001906199,0.000377269,10,0.000228347,0.000436837,0.004318732,35.5023,50.6575,5.4,44,0.0010921,7,0,0,0,1
3,16,400,83.2962,0.002222711,3.30E-05,0,0,9.90E-05,0.002453785,38.7387,65.6861,5.6592,14,0.00053917,7,0,0.00015405,1,0
5,28,1500,138.5826,0.002407764,0.000305601,3,0,0.000212995,0.003463476,23.4102,61.0374,7.016,27,0.0021762,11,0.000194473,0.00046303,1,0
4,12,360,114.99,0.006783015,0.000481318,5,0.000427838,0.000837849,0.004215987,36.4407,51.4503,3.5497,45,0.00051697,7,0,0.00038327,0,1
5,24,240,152.7906,0.005382691,0.000285143,6,0.000265133,0.0002001,0.004607304,40.8,46.5233,5.1194,34,0.0010355,10,0.000175088,0.00064532,0,1
6,20,400,170.8218,0.009873562,0.000603779,2,8.29E-05,0.000426197,0.00474736,24.09,46.414,4.7556,18,0.00088791,8,0,0,0,1
6,12,520,136.6374,0.008187953,0.000576037,4,9.87E-05,0.000197498,0.004032258,39.681,59.5102,4.4367,32,0.00055135,7,0,0,0,0
6,8,600,164.346,0.007248498,0.000712167,6,0.00047803,0.000624366,0.004273004,31.0206,45.0868,5.5776,32,0.00067314,6,0.00013658,0.00010731,1,0
3,6,1000,61.314,0.000942571,0.000273209,3,0.000218567,0.000259549,0.003264849,54.437,85.6736,3.3598,20,0.00081963,6,0,0.00012294,1,0
6,12,500,130.4244,0.003876521,0.000468031,8,0.000101746,0.00050873,0.00453787,44.8539,44.9058,4.9148,27,0.0014346,9,8.14E-05,0.00034594,1,1
5,24,1000,202.89,0.013591526,0.00067257,6,0.000308261,0.000112095,0.003979375,30.6714,46.1268,6.1373,23,0.0015553,5,0,0,0,0
4,10,400,94.395,0.000727768,0.000117382,1,5.48E-05,0.000226938,0.003349297,48.2904,60.7664,4.9393,30,0.00094688,10,7.04E-05,7.04E-05,1,1
5,16,1000,94.0056,0.00318857,0.000201808,4,2.69E-05,0.000147993,0.002892584,47.2523,70.8837,4.986,29,0.001157,6,2.69E-05,1.35E-05,1,1
4,20,300,104.7984,0.001406086,0.000151736,3,0,0.000343935,0.003439346,41.6401,53.7529,5.6353,20,0.0013656,6,0.000657522,0.0016185,1,1
3,10,730,122.8854,7.10E-05,4.06E-05,2,0.000223151,0.000476731,0.003377693,25.5904,58.1862,6.7538,24,0.00069988,8,0,0,0,1
5,14,750,83.2566,0.002040816,0.000427913,3,0,0.000263331,0.003094141,36.086,64.8936,4.4255,6,0.00088874,4,0,0.00013167,1,1
4,8,850,98.031,0.000994676,0.000196133,3,0,0.000574391,0.002535724,41.9333,65.9227,7.6685,18,0.0011908,5,0.000406276,0.001471,1,1
4,12,2250,136.0566,0.004271466,0.000346921,4,2.17E-05,0.000715525,0.00320902,31.6735,54.5405,6.25,18,0.00073721,5,0,2.17E-05,1,1
6,10,1500,111.024,0.001066623,0.000389728,4,4.10E-05,8.20E-05,0.003261405,35.7215,67.673,6.1384,12,0.0010461,5,0,0,0,1
4,14,900,156.8736,0.007577017,0.000301418,2,0.000103937,8.31E-05,0.004126304,35.3434,54.1259,5.4836,20,0.00090425,8,0.000218268,0.00073795,1,0
4,6,550,61.953,0.000491655,0.000201704,0,3.78E-05,6.30E-05,0.002117896,53.5808,84.9286,5.5595,15,0.00084464,9,0.000226918,7.56E-05,0,1
1,4,24,48.879,0.000400282,0.00025618,8,4.80E-05,8.01E-05,0.00238568,55.973,105.0201,3.8255,15,0.0007045,6,9.61E-05,3.20E-05,0,0
5,36,1000,173.4774,0.008070418,0.000792812,4,0.000752155,0.000701334,0.00415718,20.2941,46.5428,5.9144,32,0.0010266,5,0,0,0,0
2,16,300,64.7028,0.001068034,0.000373812,4,4.01E-05,0.00062747,0.002309623,84.2093,85.8266,4.9942,16,0.00062747,8,0,0.0001068,0,1
5,18,1000,104.0502,0.00128866,0.000217037,5,1.36E-05,0.000529029,0.003079219,29.646,67.0837,6.0793,27,0.001248,8,2.71E-05,2.71E-05,1,1
5,28,1200,106.752,0.002367725,0.000476191,4,3.97E-05,0.000238095,0.003769841,40.662,49.4035,4.6947,29,0.00075397,3,0,0.00021164,1,0
4,12,450,117.111,0.003539192,0.000318238,8,0.000212159,0.000347169,0.004715708,27.4016,47.3865,4.1636,26,0.000974,9,0,1.93E-05,1,0
6,16,800,263.7198,0.022523215,0.000645717,10,0.000199865,0.000476601,0.004304778,23.5125,39.6714,6.3429,19,0.0011992,8,0,0,1,1
5,6,700,134.6478,0.00237028,0.000416559,7,2.35E-05,0.000938725,0.004975241,23.745,46.4151,4.5601,35,0.0011382,10,0.000381357,0.00096219,0,1
4,14,730,104.4084,0.004206481,0.000519319,5,5.19E-05,0.000675114,0.002752389,63.2381,69.8113,5.5189,19,0.00090881,4,0,0,1,1
4,14,150,83.2944,0.003109146,0.000471423,2,4.49E-05,8.98E-05,0.003053024,52.3985,64.7647,4.2353,23,0.00071836,6,0.000101019,0.00010102,1,1
4,12,500,78.9924,0.00196095,0.000395012,3,0,0.000211613,0.002736866,28.601,72.9072,4.7216,23,0.00077592,7,0,0,1,0
5,20,730,139.5462,0.001058189,0.000174427,5,2.33E-05,0.00030234,0.003500163,35.4,60.9834,7.0598,27,0.0011861,6,0,0,0,1
4,4,950,150.258,0.008067335,0.000436859,7,0,0.000766931,0.003718158,29.0995,61.5875,5.6632,33,0.0011455,7,0,4.85E-05,1,1
