"age","agesq","priors_count","sexbin","chargebin","jailtime","is_recid","racebin"
35,1225,0,0,0,2,1,1
20,400,0,1,1,7,1,0
32,1024,2,0,1,33,1,0
21,441,0,1,0,1,0,0
24,576,0,1,0,1,1,1
24,576,1,1,0,124,1,1
26,676,0,1,0,1,1,1
52,2704,8,1,1,39,0,0
27,729,1,1,0,2,0,1
27,729,0,0,0,1,0,0
56,3136,0,1,1,1,0,0
52,2704,16,1,1,11,1,0
37,1369,3,1,1,1,1,1
45,2025,0,1,0,0,0,1
36,1296,3,0,1,27,1,0
29,841,0,0,1,1,0,1
27,729,11,1,1,5,0,1
28,784,11,1,1,0,1,1
38,1444,4,1,0,1,1,1
19,361,1,0,1,434,1,1
37,1369,1,0,1,1,0,0
34,1156,0,1,0,2,1,1
37,1369,7,1,1,70,1,0
21,441,1,1,1,1,0,1
21,441,0,1,1,7,1,1
38,1444,3,0,1,1,0,0
47,2209,1,1,0,1,0,1
56,3136,3,1,1,191,0,0
27,729,2,1,1,246,1,1
23,529,0,1,0,1,0,1
57,3249,0,1,1,2,0,0
25,625,9,1,1,13,0,1
23,529,2,0,1,116,1,1
32,1024,8,1,1,2,1,1
36,1296,2,0,0,1,0,1
41,1681,5,1,0,1,0,1
21,441,1,1,1,2,1,1
31,961,2,1,0,2,0,1
37,1369,0,1,0,1,0,0
27,729,0,1,1,2,0,1
22,484,2,1,1,16,1,1
59,3481,2,1,1,19,0,0
33,1089,0,0,1,29,1,1
43,1849,2,0,1,2,0,1
25,625,5,1,1,102,1,0
23,529,3,1,1,4,1,1
43,1849,3,0,0,1,1,0
56,3136,9,1,0,20,1,0
20,400,1,0,1,4,1,1
50,2500,2,1,0,1,1,1
54,2916,1,0,0,3,0,0
20,400,1,1,1,2,1,1
36,1296,3,0,1,0,1,1
56,3136,0,1,0,2,0,1
25,625,2,1,1,1,1,1
42,1764,1,0,1,21,1,0
48,2304,4,1,1,1,0,1
34,1156,21,1,0,6,1,1
28,784,0,1,1,1,0,0
32,1024,1,1,1,1,0,0
31,961,2,0,1,2,0,0
24,576,4,0,1,6,1,1
25,625,0,0,1,0,1,0
32,1024,4,0,1,0,0,0
37,1369,20,1,1,36,1,1
24,576,1,1,1,2,1,1
48,2304,0,1,0,1,0,1
35,1225,1,1,1,0,0,1
21,441,1,1,1,1,1,1
21,441,0,0,1,33,1,1
27,729,0,0,1,2,1,0
22,484,0,1,1,1,0,1
28,784,4,1,1,0,0,1
26,676,0,1,0,1,0,1
34,1156,0,1,1,1,0,0
22,484,3,1,1,34,0,1
44,1936,5,1,1,7,0,0
57,3249,1,1,1,17,0,0
22,484,0,1,1,5,1,1
24,576,7,1,1,68,1,1
20,400,0,1,1,1,0,0
60,3600,13,1,1,1,0,1
22,484,2,0,1,1,0,1
72,5184,7,1,1,0,0,0
33,1089,3,1,1,4,1,1
24,576,1,1,1,0,1,1
60,3600,0,1,1,218,0,1
24,576,3,1,1,7,1,0
30,900,1,1,0,2,0,1
43,1849,0,0,0,30,0,0
45,2025,1,1,0,2,0,1
31,961,1,1,0,0,1,0
40,1600,0,1,0,2,0,1
50,2500,1,1,1,2,0,0
41,1681,7,1,1,1,0,1
34,1156,5,1,1,0,1,0
28,784,0,0,1,2,0,0
23,529,2,1,1,0,1,0
21,441,1,1,1,49,1,0
22,484,2,0,0,35,1,1
29,841,6,1,1,36,1,1
30,900,0,0,0,1,0,1
45,2025,3,1,0,93,1,0
24,576,2,0,1,1,0,1
31,961,4,1,1,29,1,0
56,3136,0,1,0,1,0,0
24,576,14,1,1,180,1,1
38,1444,11,1,1,18,0,1
51,2601,22,1,1,35,1,1
22,484,0,1,1,1,0,0
28,784,5,1,0,1,0,1
47,2209,19,1,1,212,1,1
51,2601,0,1,0,30,1,1
25,625,1,1,0,42,0,0
30,900,0,1,1,2,0,1
33,1089,0,1,1,0,1,0
35,1225,5,1,1,225,1,1
33,1089,0,0,1,2,0,1
33,1089,1,0,1,85,0,0
27,729,2,1,1,132,1,1
29,841,9,0,1,15,1,1
24,576,3,1,1,44,1,1
43,1849,5,1,1,1,0,1
37,1369,11,1,0,1,1,1
53,2809,13,1,1,91,0,1
26,676,4,1,1,1,1,1
30,900,1,0,0,0,0,0
27,729,6,1,1,2,1,1
39,1521,9,1,1,1,1,0
37,1369,4,1,0,0,1,0
22,484,3,1,0,11,1,0
25,625,0,1,1,2,0,0
28,784,0,0,0,1,0,0
25,625,0,1,0,2,1,1
58,3364,1,1,1,3,0,0
29,841,1,0,0,2,1,0
33,1089,8,1,1,3,0,1
38,1444,0,1,1,1,0,1
38,1444,2,1,1,19,0,0
59,3481,22,1,1,69,1,1
53,2809,0,1,0,4,1,0
33,1089,2,1,1,1,1,1
58,3364,1,1,0,1,0,0
53,2809,2,1,1,41,0,0
32,1024,0,1,0,18,1,0
35,1225,6,1,1,11,1,1
39,1521,1,1,1,1,0,0
42,1764,5,0,0,6,1,0
37,1369,0,1,0,1,0,1
39,1521,0,1,1,3,0,0
52,2704,3,0,0,0,0,0
42,1764,4,1,1,18,1,0
23,529,6,1,1,1,1,1
42,1764,0,0,0,1,1,1
28,784,5,1,1,0,0,1
38,1444,12,1,1,1,0,0
43,1849,2,0,1,2,1,1
42,1764,0,1,1,1,0,1
25,625,0,0,0,1,0,0
32,1024,7,1,1,37,1,1
21,441,0,1,1,0,1,1
35,1225,1,0,0,29,0,0
37,1369,0,1,1,127,0,0
33,1089,2,0,1,0,0,1
51,2601,4,0,1,8,0,0
39,1521,3,1,1,3,1,0
40,1600,3,1,1,13,0,1
32,1024,17,1,1,0,1,1
32,1024,3,1,1,0,1,0
32,1024,10,1,1,1,1,1
47,2209,5,1,0,0,1,0
23,529,0,0,0,1,0,0
63,3969,10,1,1,2,1,0
38,1444,16,1,1,242,1,1
32,1024,6,1,0,2,1,1
31,961,4,1,1,24,1,1
23,529,0,1,1,1,0,1
47,2209,0,0,0,0,0,0
33,1089,1,1,1,10,1,0
22,484,1,1,1,9,1,0
40,1600,0,1,0,1,1,0
36,1296,14,1,1,174,1,1
65,4225,0,0,0,1,0,0
22,484,0,0,0,1,0,1
26,676,4,0,1,1,1,0
52,2704,2,1,1,5,1,0
34,1156,5,1,1,4,0,1
33,1089,1,1,0,1,1,1
21,441,1,1,1,1,0,1
46,2116,9,1,1,5,0,1
57,3249,1,1,0,1,0,0
22,484,2,1,1,0,1,1
48,2304,1,0,0,2,1,0
40,1600,21,1,1,30,0,1
30,900,1,0,1,1,0,1
21,441,4,1,0,33,1,0
39,1521,22,0,1,4,1,1
33,1089,0,0,0,1,1,0
24,576,0,1,1,0,0,1
43,1849,0,1,1,1,1,1
45,2025,0,0,0,1,0,0
51,2601,3,1,1,2,0,1
31,961,9,1,0,1,1,1
27,729,0,1,0,2,0,0
32,1024,1,1,1,1,0,1
49,2401,0,1,0,1,0,0
29,841,2,1,1,27,0,1
23,529,2,1,1,1,1,1
30,900,0,1,0,56,0,0
34,1156,13,1,1,1,1,1
33,1089,4,1,1,0,0,1
28,784,1,1,0,1,0,1
29,841,1,1,1,41,0,1
38,1444,0,1,0,1,0,0
37,1369,0,1,1,1,0,0
33,1089,0,0,0,1,1,0
51,2601,19,1,1,13,0,1
65,4225,7,1,0,1,0,1
32,1024,1,0,0,1,0,1
38,1444,5,1,1,0,1,0
35,1225,1,1,1,1,0,1
57,3249,1,1,1,1,0,0
26,676,1,1,1,0,0,0
36,1296,4,0,0,2,1,1
35,1225,3,1,1,1,1,0
33,1089,0,1,1,1,0,1
47,2209,0,1,0,1,0,0
35,1225,1,1,0,4,1,0
36,1296,1,0,1,1,1,1
25,625,0,0,0,1,0,0
51,2601,6,1,1,2,1,0
24,576,8,1,1,215,1,1
32,1024,0,1,1,1,1,0
43,1849,8,1,1,349,1,1
45,2025,20,1,0,47,1,1
42,1764,10,1,0,1,1,1
22,484,1,1,1,6,1,1
49,2401,4,1,1,1,0,1
42,1764,0,1,1,34,1,1
40,1600,0,1,0,30,1,0
25,625,2,1,1,1,1,1
25,625,0,1,0,2,1,0
23,529,0,1,1,2,0,1
21,441,2,1,1,1,1,0
31,961,3,1,0,0,0,0
28,784,0,0,0,1,0,1
24,576,11,1,1,51,1,1
45,2025,0,1,1,37,0,0
23,529,2,1,0,1,1,1
39,1521,7,1,1,0,1,1
24,576,1,1,1,1,0,1
46,2116,1,1,1,1,0,0
47,2209,3,1,1,2,0,0
22,484,1,1,0,1,1,1
34,1156,0,0,0,1,0,0
33,1089,0,1,0,0,1,0
29,841,16,1,1,1,1,1
29,841,0,1,0,1,0,1
25,625,2,0,0,1,1,0
34,1156,16,1,1,1,1,0
55,3025,1,0,1,1,0,1
27,729,0,1,1,1,1,1
26,676,0,1,0,1,0,1
39,1521,19,1,1,180,1,1
24,576,1,1,1,0,0,1
29,841,0,1,0,1,0,0
50,2500,13,1,1,243,1,1
31,961,4,1,1,2,1,1
26,676,2,1,1,1,1,0
54,2916,2,1,1,97,0,0
33,1089,14,1,1,1,1,1
22,484,0,1,0,1,1,1
35,1225,8,1,1,239,1,1
25,625,0,1,1,1,0,1
25,625,0,1,1,0,0,1
44,1936,0,1,1,1,1,1
29,841,2,0,1,9,1,0
46,2116,2,1,1,2,1,0
53,2809,0,1,0,4,0,0
24,576,2,1,1,2,1,1
52,2704,2,0,1,1,1,1
27,729,0,1,0,1,1,1
41,1681,0,1,1,1,0,0
21,441,0,0,1,1,1,1
24,576,1,1,1,0,0,0
23,529,0,1,0,1,0,0
42,1764,0,1,1,1,0,1
24,576,5,1,1,1,1,1
26,676,4,1,1,1,1,1
50,2500,9,1,1,425,1,0
32,1024,3,0,0,1,0,1
40,1600,13,1,1,1,0,1
27,729,2,1,1,0,0,1
23,529,0,1,1,1,1,0
37,1369,22,1,0,2,1,1
32,1024,1,1,0,4,1,1
52,2704,4,1,0,2,1,0
29,841,2,1,1,4,0,0
49,2401,0,1,0,0,0,1
50,2500,0,1,1,2,0,0
26,676,2,1,1,0,1,0
34,1156,0,0,1,31,1,0
28,784,1,0,1,10,1,0
30,900,0,1,1,0,1,1
24,576,3,1,1,2,1,1
25,625,0,1,0,0,1,1
25,625,4,1,0,9,1,1
45,2025,2,1,1,1,0,0
26,676,1,1,1,3,1,0
40,1600,2,1,0,2,0,0
21,441,1,1,1,15,1,1
55,3025,0,1,0,1,0,0
22,484,1,1,1,1,1,0
23,529,1,0,1,1,0,1
57,3249,9,1,1,59,1,0
33,1089,0,1,0,1,1,0
32,1024,2,1,1,1,0,0
47,2209,3,1,1,13,0,0
51,2601,6,1,0,19,1,0
22,484,1,1,1,1,0,1
47,2209,2,1,1,2,0,0
28,784,1,1,1,0,1,0
28,784,5,1,1,35,0,1
44,1936,1,0,0,6,1,0
25,625,0,1,1,3,1,1
34,1156,4,1,0,1,0,1
65,4225,0,1,0,1,0,0
33,1089,5,1,1,119,1,0
23,529,0,0,0,1,0,0
44,1936,0,0,0,1,0,0
24,576,1,1,0,1,0,1
51,2601,1,1,0,1,0,0
21,441,0,0,1,2,1,1
39,1521,6,1,1,1,0,0
29,841,29,1,1,5,1,1
24,576,1,1,1,1,0,0
23,529,0,0,1,2,1,1
31,961,11,1,1,0,1,1
35,1225,0,0,0,1,0,1
39,1521,4,0,1,3,0,1
51,2601,0,1,0,1,0,0
22,484,1,1,1,237,0,0
29,841,2,1,1,23,0,0
32,1024,6,1,1,3,1,0
33,1089,3,1,0,12,1,0
58,3364,5,1,1,1,1,0
33,1089,2,1,1,28,1,1
48,2304,10,1,1,175,0,1
23,529,0,1,0,3,0,1
23,529,2,1,1,15,1,0
29,841,0,1,0,2,1,1
48,2304,2,1,1,1,0,0
37,1369,4,1,0,83,1,0
50,2500,3,1,1,14,0,0
19,361,3,1,1,2,1,1
49,2401,13,1,1,1,0,1
58,3364,2,1,1,5,0,0
31,961,6,1,1,0,0,1
23,529,1,1,0,1,0,1
23,529,0,0,1,1,1,1
31,961,17,1,1,1,1,0
57,3249,6,1,1,1,0,0
31,961,0,0,0,1,0,0
57,3249,19,1,1,3,0,1
57,3249,12,1,0,3,0,0
29,841,6,1,0,1,1,1
30,900,0,1,0,0,1,1
45,2025,11,1,1,1,0,1
42,1764,0,1,1,0,0,0
29,841,12,1,1,12,1,1
28,784,0,0,1,1,0,0
25,625,1,1,0,1,1,1
34,1156,3,0,0,10,0,0
27,729,0,1,1,1,0,1
39,1521,4,1,1,40,0,1
27,729,4,1,1,51,1,1
30,900,7,1,1,1,1,0
31,961,15,1,0,5,1,1
20,400,1,1,0,1,1,1
26,676,2,1,1,1,1,0
34,1156,0,1,1,1,1,0
27,729,0,1,0,1,0,0
29,841,4,1,1,1,1,1
27,729,7,1,1,5,0,1
24,576,0,0,1,2,0,0
29,841,0,1,1,1,1,1
20,400,0,1,1,1,0,0
23,529,0,0,1,0,0,0
48,2304,0,0,0,0,0,1
34,1156,0,1,0,0,1,1
46,2116,1,1,0,1,1,1
41,1681,3,0,1,1,0,0
26,676,3,1,1,1,1,1
37,1369,11,1,1,1,1,1
22,484,2,0,1,1,0,0
32,1024,7,1,1,1,0,1
44,1936,0,1,0,2,0,1
60,3600,3,1,0,1,0,1
49,2401,0,1,1,0,0,0
30,900,10,1,0,2,1,1
52,2704,0,1,1,1,0,0
34,1156,0,1,1,2,0,1
55,3025,5,1,1,4,1,1
33,1089,0,1,0,1,0,1
22,484,0,1,1,1,1,1
27,729,0,0,0,1,0,1
20,400,0,1,1,1,1,1
33,1089,0,1,1,54,0,0
26,676,0,1,0,2,0,1
29,841,0,1,0,2,0,1
32,1024,1,1,0,0,0,1
37,1369,4,1,0,1,0,0
31,961,15,1,1,104,0,1
29,841,6,1,1,1,1,1
31,961,6,1,1,41,0,1
36,1296,2,0,1,2,0,0
37,1369,1,0,1,9,0,1
34,1156,5,1,0,6,1,0
20,400,1,1,0,1,1,0
24,576,8,1,1,35,1,0
29,841,8,1,0,1,1,1
45,2025,1,0,1,3,0,1
34,1156,2,1,1,1,1,0
70,4900,0,1,0,1,0,1
23,529,4,1,1,3,0,1
27,729,5,1,0,2,0,0
44,1936,6,1,1,119,1,0
26,676,0,1,0,1,0,1
23,529,2,0,0,1,0,0
27,729,3,1,1,8,1,1
46,2116,1,0,1,25,1,0
27,729,1,0,1,27,0,1
45,2025,7,1,1,1,0,0
42,1764,1,1,0,8,0,1
24,576,3,0,0,1,1,0
20,400,2,1,1,2,1,1
49,2401,3,1,1,0,0,0
52,2704,1,0,1,3,0,0
26,676,1,1,0,7,1,1
53,2809,15,1,1,81,1,1
38,1444,0,1,0,749,1,1
25,625,1,1,1,0,0,1
21,441,1,1,1,6,1,1
48,2304,0,1,0,1,0,1
22,484,0,1,1,1,1,1
38,1444,2,1,0,28,0,0
44,1936,0,0,0,1,1,0
64,4096,0,1,0,1,0,0
38,1444,5,1,0,0,1,0
49,2401,1,1,1,5,0,1
51,2601,3,1,1,3,0,1
50,2500,0,1,1,1,0,1
33,1089,2,1,0,22,0,0
54,2916,0,0,0,30,0,0
42,1764,17,1,0,52,1,1
34,1156,3,1,1,1,0,0
38,1444,2,1,1,9,1,0
21,441,1,1,1,1,1,1
33,1089,5,1,1,0,0,1
32,1024,9,1,0,23,1,1
45,2025,1,1,0,1,0,0
30,900,1,1,1,34,1,0
29,841,0,0,1,2,0,1
51,2601,0,0,0,8,1,0
28,784,0,0,1,1,0,1
27,729,1,1,1,1,0,0
30,900,0,0,1,0,0,1
32,1024,0,1,0,2,0,1
27,729,5,1,1,1,0,0
21,441,0,1,1,2,0,1
34,1156,0,0,1,63,1,0
24,576,7,1,1,200,1,1
32,1024,0,1,0,19,0,0
38,1444,5,0,1,42,1,0
56,3136,3,1,0,15,0,1
44,1936,0,0,0,1,0,1
31,961,1,1,0,1,1,1
25,625,6,0,1,25,0,0
20,400,0,0,0,1,0,1
35,1225,1,1,0,2,0,1
33,1089,1,1,1,1,1,1
24,576,0,1,0,1,0,1
27,729,9,1,1,0,1,1
38,1444,9,1,1,2,1,1
20,400,0,1,1,1,1,0
30,900,9,1,1,1,1,1
36,1296,9,1,1,19,1,0
23,529,2,1,0,8,1,1
39,1521,21,1,1,1,1,1
29,841,3,1,1,1,1,0
58,3364,2,1,0,1,1,0
23,529,3,1,0,26,1,0
68,4624,5,0,1,1,0,1
26,676,2,0,0,0,0,0
51,2601,0,1,1,1,1,1
25,625,0,1,0,1,0,1
40,1600,5,1,1,55,1,1
51,2601,14,1,1,8,0,1
27,729,2,1,0,15,1,1
49,2401,11,1,0,32,1,1
20,400,0,1,1,4,0,1
21,441,2,1,1,86,1,1
31,961,0,0,1,1,0,1
57,3249,0,1,0,1,0,1
61,3721,8,0,1,31,1,0
54,2916,3,1,1,2,1,1
39,1521,0,1,1,1,0,0
24,576,1,1,1,33,0,1
48,2304,8,1,1,11,1,1
30,900,6,1,0,0,1,1
26,676,10,1,1,2,1,1
37,1369,12,1,1,0,1,1
26,676,4,1,1,45,1,1
29,841,7,1,0,9,1,1
26,676,1,1,0,30,1,1
60,3600,2,1,1,1,0,1
27,729,2,1,1,1,1,0
22,484,1,1,1,1,0,0
28,784,3,1,1,0,0,1
33,1089,13,1,1,0,1,1
28,784,2,1,1,125,1,1
55,3025,0,1,0,0,1,0
21,441,6,1,1,1,1,1
29,841,6,0,1,68,1,0
24,576,2,1,0,50,1,1
50,2500,12,1,1,1,1,1
24,576,1,1,0,2,1,1
47,2209,1,1,1,50,0,1
54,2916,6,1,1,1,0,0
42,1764,0,0,0,1,0,0
35,1225,5,1,1,1,0,0
30,900,0,1,1,1,1,1
53,2809,1,1,1,1,0,0
31,961,2,0,0,2,0,1
31,961,0,1,1,1,1,1
47,2209,9,1,1,65,1,1
24,576,9,1,0,3,1,1
22,484,2,0,1,3,0,1
30,900,2,0,1,1,0,1
43,1849,22,0,0,27,1,0
50,2500,0,1,0,0,0,1
42,1764,3,0,1,1,0,0
29,841,1,0,1,13,1,0
25,625,5,1,1,54,1,1
36,1296,4,1,1,1,0,1
24,576,1,1,0,2,1,1
28,784,5,1,1,0,0,0
31,961,0,1,0,1,1,0
23,529,0,1,1,3,0,1
29,841,4,1,0,7,1,0
51,2601,11,1,0,79,1,1
34,1156,1,1,1,1,0,1
29,841,12,1,1,0,1,1
39,1521,13,1,1,1,1,1
59,3481,15,1,0,15,1,1
23,529,3,1,1,1,1,1
31,961,15,1,1,0,0,1
53,2809,0,1,0,0,0,0
34,1156,12,1,1,35,0,1
63,3969,1,0,1,0,0,1
21,441,0,0,1,0,1,1
47,2209,28,1,1,34,1,0
34,1156,7,1,1,0,1,1
58,3364,4,1,1,1,1,0
36,1296,16,1,1,8,1,1
23,529,0,0,0,2,1,1
34,1156,5,1,1,1,1,1
56,3136,13,1,1,7,0,0
52,2704,0,0,1,1,0,0
56,3136,0,1,1,7,0,1
37,1369,0,0,0,1,0,1
50,2500,0,0,0,2,0,0
25,625,1,1,1,1,1,1
22,484,0,1,1,1,1,1
43,1849,0,0,0,0,1,0
30,900,1,1,0,35,0,0
24,576,0,1,1,1,0,0
29,841,7,1,0,1,1,1
24,576,0,0,1,1,0,0
74,5476,0,0,1,1,0,1
27,729,8,1,0,1,1,1
29,841,5,1,1,0,0,0
35,1225,5,0,1,1,0,1
29,841,1,1,0,99,1,1
36,1296,1,1,1,1,0,0
26,676,2,1,1,2,0,0
26,676,1,0,1,1,0,1
39,1521,11,0,1,1,1,0
22,484,3,1,1,1,1,1
28,784,0,1,1,2,0,0
51,2601,1,1,1,1,1,0
23,529,0,0,0,1,0,1
29,841,6,1,1,1,1,1
24,576,1,1,0,6,1,1
33,1089,5,0,1,187,0,1
21,441,1,1,1,1,1,0
59,3481,3,1,0,2,0,0
26,676,4,1,1,3,1,0
21,441,1,1,1,1,1,1
52,2704,0,1,0,1,1,1
56,3136,12,1,1,2,1,1
40,1600,1,1,0,2,0,0
48,2304,8,0,0,24,1,0
26,676,0,0,1,1,0,1
66,4356,1,1,1,5,1,0
54,2916,6,0,1,1,0,1
31,961,4,1,0,27,1,0
34,1156,0,1,1,1,1,0
25,625,9,1,1,85,1,1
47,2209,2,1,1,6,0,0
51,2601,12,1,1,1,1,1
25,625,1,1,1,0,0,0
31,961,2,0,1,1,1,1
36,1296,1,1,1,1,1,0
49,2401,0,1,0,0,0,0
31,961,0,1,1,1,0,1
30,900,1,1,1,1,0,0
29,841,3,1,1,1,1,1
53,2809,6,0,1,11,1,0
21,441,1,1,1,456,1,1
21,441,0,1,1,1,0,1
27,729,1,0,1,0,1,1
65,4225,0,0,1,1,0,1
59,3481,0,0,0,0,0,0
59,3481,0,1,0,2,0,1
24,576,0,1,0,3,0,1
40,1600,0,1,1,1,0,1
51,2601,0,1,1,2,1,1
34,1156,10,1,1,1,1,1
52,2704,1,1,1,1,0,1
38,1444,2,1,1,3,1,1
22,484,0,0,1,1,0,1
43,1849,0,1,1,3,0,1
32,1024,5,1,1,55,1,0
55,3025,0,1,1,1,0,1
26,676,2,1,1,9,1,1
23,529,1,1,0,1,0,0
28,784,1,1,0,1,1,0
26,676,0,1,1,2,0,1
28,784,1,0,0,0,1,0
43,1849,0,1,1,2,1,1
33,1089,21,1,0,6,1,1
21,441,0,1,0,1,0,0
32,1024,0,0,0,1,0,0
22,484,1,1,1,0,1,1
51,2601,3,1,1,0,0,1
20,400,2,1,1,129,1,1
35,1225,2,1,1,1,0,0
37,1369,3,0,1,29,0,1
28,784,0,1,0,0,1,1
41,1681,3,1,0,2,1,0
24,576,0,1,0,2,1,1
33,1089,3,0,0,2,0,1
30,900,4,0,1,30,0,0
20,400,1,1,1,6,1,1
42,1764,1,0,1,0,0,1
40,1600,15,0,1,66,1,1
39,1521,0,1,1,1,1,1
21,441,0,1,1,3,0,1
39,1521,2,1,1,2,1,0
24,576,0,1,1,0,0,0
41,1681,0,1,1,1,0,1
39,1521,1,1,1,1,0,1
24,576,3,0,1,0,0,1
24,576,1,0,1,1,0,1
29,841,0,1,0,1,1,1
25,625,2,1,0,11,1,0
23,529,0,0,1,2,1,0
22,484,1,1,1,0,1,1
26,676,3,1,0,205,1,1
24,576,3,0,0,3,1,1
44,1936,0,1,0,34,0,1
36,1296,1,1,1,19,1,0
39,1521,10,1,1,1,1,0
42,1764,0,1,1,1,0,0
45,2025,1,1,0,1,0,0
25,625,7,1,1,20,1,1
33,1089,0,1,1,5,0,0
25,625,0,1,0,3,0,0
32,1024,5,1,1,9,0,1
23,529,0,1,1,4,0,1
39,1521,0,1,0,2,0,0
27,729,12,1,1,1,1,1
35,1225,4,0,0,2,0,0
38,1444,0,0,0,1,0,1
30,900,4,1,1,7,0,1
30,900,1,1,1,29,0,0
30,900,0,0,0,0,0,0
26,676,18,1,1,198,1,1
31,961,2,1,1,2,1,1
25,625,0,0,0,44,0,1
26,676,1,0,1,9,0,0
38,1444,2,1,1,9,1,1
37,1369,0,0,0,1,0,1
34,1156,3,1,0,1,0,0
31,961,0,0,0,2,0,1
29,841,0,0,0,0,0,0
20,400,1,1,1,16,1,0
22,484,0,1,1,1,0,1
24,576,2,1,0,1,1,1
47,2209,0,1,1,1,1,1
36,1296,1,0,1,6,1,1
21,441,1,1,0,1,0,1
25,625,3,1,0,81,1,1
23,529,5,1,1,5,1,1
24,576,0,0,0,0,0,0
35,1225,2,1,1,2,1,0
19,361,0,0,0,1,1,1
32,1024,0,1,1,6,1,0
39,1521,0,0,0,1,1,0
30,900,12,1,1,9,1,1
33,1089,2,1,1,259,0,1
36,1296,0,0,0,1,0,0
29,841,8,1,1,3,1,1
40,1600,0,0,1,0,0,0
53,2809,4,1,1,2,0,1
28,784,0,0,0,1,0,0
27,729,9,1,1,2,1,1
55,3025,0,1,1,1,0,0
22,484,1,1,0,2,0,1
34,1156,1,0,1,2,0,1
55,3025,1,1,0,4,0,0
47,2209,21,0,0,22,1,1
61,3721,12,1,1,242,0,1
57,3249,3,1,1,2,0,1
38,1444,2,0,0,1,0,0
25,625,13,1,1,5,1,0
23,529,0,1,1,1,1,1
23,529,3,1,1,10,0,0
20,400,0,1,1,1,0,1
44,1936,1,1,1,1,0,0
38,1444,1,0,0,2,0,0
56,3136,5,1,1,598,1,1
43,1849,2,1,1,5,1,0
22,484,0,1,1,150,1,1
29,841,0,1,1,1,0,1
22,484,1,1,1,103,1,1
23,529,3,1,1,44,1,1
24,576,1,1,1,2,0,0
21,441,2,1,1,1,0,1
29,841,0,0,0,1,0,1
51,2601,0,0,0,1,1,0
25,625,1,1,1,0,0,1
62,3844,22,1,1,33,1,1
25,625,0,1,1,1,1,1
27,729,2,1,1,2,0,0
22,484,3,0,1,3,1,0
21,441,0,1,1,2,1,0
39,1521,2,0,1,1,1,0
43,1849,8,1,1,1,1,1
22,484,0,1,0,1,1,1
28,784,4,0,1,2,0,1
43,1849,0,1,1,1,1,0
27,729,7,1,1,1,1,0
31,961,1,1,1,1,1,0
28,784,0,0,0,1,0,1
58,3364,3,1,0,1,0,0
22,484,0,1,1,6,1,0
31,961,5,1,1,2,1,1
33,1089,0,1,1,40,0,1
26,676,6,1,0,1,1,1
23,529,1,0,0,0,0,1
32,1024,11,1,1,141,0,0
22,484,0,1,1,1,0,0
35,1225,2,0,1,1,0,1
47,2209,1,1,1,82,1,0
29,841,17,1,1,1,1,1
54,2916,1,0,0,4,0,0
29,841,0,1,1,90,0,0
51,2601,17,1,1,1,1,1
36,1296,0,0,0,1,0,1
35,1225,3,1,0,10,1,0
20,400,1,1,1,1,1,1
25,625,0,1,1,2,0,1
29,841,2,1,0,1,0,1
39,1521,0,1,0,0,0,0
30,900,1,1,1,132,1,1
23,529,0,0,1,0,0,1
23,529,1,0,1,1,0,1
30,900,21,1,1,1,1,1
33,1089,18,1,1,1,1,1
30,900,9,1,1,8,1,1
23,529,1,1,1,36,0,1
27,729,0,0,1,1,1,1
38,1444,10,1,0,1,0,1
42,1764,1,1,1,2,0,1
31,961,0,1,1,1,0,1
23,529,2,1,1,6,1,1
31,961,1,1,1,39,1,0
43,1849,1,1,0,5,1,1
39,1521,0,1,1,6,0,0
31,961,0,1,0,4,0,1
22,484,3,1,1,142,1,0
33,1089,0,0,1,2,0,1
23,529,1,1,1,120,1,1
29,841,0,0,1,28,0,0
62,3844,2,1,1,3,0,0
56,3136,1,0,1,1,1,1
24,576,4,0,1,2,1,1
44,1936,0,0,0,1,0,0
22,484,2,1,1,2,1,1
28,784,4,0,1,2,1,1
30,900,0,1,1,0,0,1
32,1024,1,1,0,1,1,0
51,2601,3,1,1,17,0,0
21,441,0,1,1,3,0,1
21,441,2,1,1,18,1,1
27,729,3,1,1,9,1,1
31,961,0,0,1,2,0,1
33,1089,0,1,0,1,1,1
49,2401,2,0,1,1,0,0
20,400,0,1,0,1,0,0
31,961,10,1,1,182,1,1
25,625,5,1,1,49,1,1
23,529,4,1,1,193,1,1
26,676,0,1,0,3,0,0
28,784,1,1,0,1,0,0
28,784,13,0,1,32,1,1
39,1521,0,1,1,2,1,0
52,2704,4,1,0,5,0,1
30,900,2,1,1,2,1,1
21,441,0,0,0,1,1,1
25,625,2,1,0,5,1,1
22,484,0,1,1,0,0,1
61,3721,20,1,0,31,1,1
24,576,2,1,1,33,0,0
26,676,2,0,1,0,1,0
34,1156,6,0,1,1,0,1
45,2025,12,1,0,4,1,1
54,2916,4,1,1,1,1,1
51,2601,8,1,0,26,0,1
28,784,0,1,1,1,0,1
23,529,0,1,1,1,0,0
30,900,0,1,1,1,1,0
25,625,0,1,0,1,1,1
25,625,2,1,1,9,0,0
28,784,2,1,1,1,0,0
32,1024,0,0,0,0,1,1
35,1225,7,1,1,29,0,1
49,2401,0,1,0,4,1,1
36,1296,5,1,1,1,1,0
33,1089,16,1,0,33,1,1
58,3364,1,0,0,0,0,0
22,484,2,1,1,14,1,1
28,784,2,1,1,2,1,0
